Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,105.26000213623047,107.27999877929688,104.8499984741211,107.1500015258789,102.2457504272461,6148100
2021-01-04,107.18000030517578,107.3499984741211,103.86000061035156,105.41000366210938,100.58539581298828,9523400
2021-01-05,105.41000366210938,107.0199966430664,104.62999725341797,106.5,101.62550354003906,6823800
2021-01-06,104.75,107.19000244140625,104.18000030517578,105.58000183105469,100.74761199951172,11017500
2021-01-07,106.11000061035156,107.05999755859375,105.56999969482422,106.70999908447266,101.82588958740234,8196000
2021-01-08,106.83999633789062,107.52999877929688,105.76000213623047,107.2699966430664,102.36026000976562,5345900
2021-01-11,107.06999969482422,109.55999755859375,107.06999969482422,109.0199966430664,104.0301513671875,6334200
2021-01-12,109.22000122070312,110.77999877929688,109.12000274658203,109.77999877929688,104.75537872314453,6106900
2021-01-13,109.80000305175781,113.41000366210938,109.69999694824219,112.44999694824219,107.30317687988281,9821300
2021-01-14,110.69999694824219,112.69000244140625,109.5,111.62999725341797,107.76655578613281,8268800
2021-01-15,111.19999694824219,111.55999755859375,109.4800033569336,110.5199966430664,106.69496154785156,9196200
2021-01-19,111.25,112.30999755859375,110.26000213623047,112.18000030517578,108.29752349853516,7723800
2021-01-20,112.91000366210938,113.0999984741211,111.47000122070312,112.62000274658203,108.72229766845703,6554600
2021-01-21,112.62999725341797,112.75,110.76000213623047,111.26000213623047,107.40935516357422,5417000
2021-01-22,110.6500015258789,111.5999984741211,109.4800033569336,110.86000061035156,107.02320861816406,5185500
2021-01-25,109.7300033569336,111.2300033569336,109.20999908447266,110.5,106.67566680908203,6928200
2021-01-26,111.30000305175781,111.30000305175781,108.55999755859375,108.80000305175781,105.03450775146484,5554600
2021-01-27,106.27999877929688,106.69999694824219,102.58999633789062,102.79000091552734,99.23250579833984,11887900
2021-01-28,104.0,105.13999938964844,103.11000061035156,104.20999908447266,100.60336303710938,8534300
2021-01-29,104.0,104.48999786376953,101.80999755859375,102.4800033569336,98.93323516845703,9380400
2021-02-01,103.0,103.88999938964844,101.86000061035156,102.30000305175781,98.75946807861328,7518200
2021-02-02,102.87999725341797,104.30999755859375,102.5,103.47000122070312,99.88896942138672,10481300
2021-02-03,106.19999694824219,107.56999969482422,104.01000213623047,106.94999694824219,103.24851989746094,12101900
2021-02-04,106.87000274658203,108.87999725341797,105.25,108.52999877929688,104.77384948730469,9077800
2021-02-05,109.62999725341797,110.2699966430664,108.44000244140625,108.7300033569336,104.96692657470703,7251000
2021-02-08,108.88999938964844,108.9800033569336,105.80999755859375,106.83999633789062,103.14234161376953,9199100
2021-02-09,106.0,106.5,105.11000061035156,105.4000015258789,101.7521743774414,5506900
2021-02-10,105.9800033569336,106.12999725341797,103.72000122070312,104.05000305175781,100.44889068603516,7446000
2021-02-11,104.56999969482422,104.68000030517578,103.31999969482422,103.75,100.1592788696289,5090100
2021-02-12,103.76000213623047,104.56999969482422,103.1500015258789,104.44000244140625,100.82539367675781,3738400
2021-02-16,105.33000183105469,106.19000244140625,104.0199966430664,104.19999694824219,100.59370422363281,5637300
2021-02-17,104.69999694824219,106.75,104.1500015258789,106.29000091552734,102.61137390136719,6940400
2021-02-18,105.31999969482422,106.61000061035156,105.20999908447266,106.05999755859375,102.38932800292969,5386600
2021-02-19,106.2300033569336,106.69999694824219,104.91000366210938,105.01000213623047,101.37567138671875,6702400
2021-02-22,104.66000366210938,107.68000030517578,104.2300033569336,107.05999755859375,103.3547134399414,10272500
2021-02-23,106.97000122070312,107.5999984741211,105.95999908447266,106.2699966430664,102.5920639038086,7058600
2021-02-24,106.0,109.44000244140625,105.5999984741211,108.69000244140625,104.92831420898438,7626200
2021-02-25,108.4800033569336,109.30000305175781,107.06999969482422,107.33000183105469,103.61537170410156,6237600
2021-02-26,107.68000030517578,108.58000183105469,105.36000061035156,107.73999786376953,104.01118469238281,9250000
2021-03-01,108.52999877929688,109.20999908447266,108.06999969482422,108.41000366210938,104.65800476074219,4709500
2021-03-02,108.8499984741211,109.37999725341797,107.80999755859375,107.8499984741211,104.11737823486328,5487000
2021-03-03,106.86000061035156,107.13999938964844,105.45999908447266,106.70999908447266,103.01683044433594,7218700
2021-03-04,106.5,107.75,104.94999694824219,105.6500015258789,101.99351501464844,7503700
2021-03-05,106.01000213623047,106.98999786376953,104.06999969482422,106.69999694824219,103.0071792602539,7277800
2021-03-08,106.8499984741211,108.16000366210938,105.80000305175781,106.11000061035156,102.4375991821289,6049400
2021-03-09,106.4800033569336,108.69000244140625,106.44000244140625,106.79000091552734,103.09406280517578,6857500
2021-03-10,107.38999938964844,108.36000061035156,107.05000305175781,108.0,104.2621841430664,5762600
2021-03-11,108.12999725341797,108.62999725341797,107.33999633789062,107.87000274658203,104.1366958618164,4671400
2021-03-12,107.80000305175781,108.58000183105469,107.37000274658203,108.22000122070312,104.47457885742188,5341200
2021-03-15,108.66999816894531,110.36000061035156,108.36000061035156,110.26000213623047,106.44397735595703,6642200
2021-03-16,109.94999694824219,111.08000183105469,109.9000015258789,110.83999633789062,107.00389862060547,5570200
2021-03-17,103.76000213623047,105.08999633789062,102.80000305175781,105.04000091552734,101.4046401977539,19445600
2021-03-18,104.0,104.98999786376953,103.41999816894531,103.7699966430664,100.17858123779297,8675100
2021-03-19,103.93000030517578,104.43000030517578,102.91999816894531,103.41999816894531,99.84069061279297,10899100
2021-03-22,103.5,106.4000015258789,102.87999725341797,105.9000015258789,102.23487854003906,7627200
2021-03-23,105.37000274658203,105.94000244140625,104.51000213623047,104.83999633789062,101.21155548095703,6111600
2021-03-24,104.81999969482422,105.33000183105469,103.05000305175781,103.05999755859375,99.49315643310547,9420100
2021-03-25,102.9000015258789,104.1500015258789,102.05000305175781,103.87999725341797,100.28477478027344,6281500
2021-03-26,103.87000274658203,106.12000274658203,103.83999633789062,105.9800033569336,102.3121109008789,6596900
2021-03-29,105.76000213623047,107.0,105.48999786376953,106.7300033569336,103.03614807128906,5472700
2021-03-30,106.86000061035156,107.02999877929688,105.87000274658203,106.79000091552734,103.09406280517578,5354100
2021-03-31,106.87999725341797,109.18000030517578,106.80000305175781,108.22000122070312,104.47457885742188,9048000
