Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,39.33000183105469,40.0,39.029998779296875,39.880001068115234,39.166107177734375,7696000
2021-01-04,40.16999816894531,41.560001373291016,39.939998626708984,41.400001525878906,40.658897399902344,9101800
2021-01-05,41.5,42.040000915527344,40.77000045776367,41.15999984741211,40.42319107055664,7431000
2021-01-06,42.209999084472656,43.43000030517578,41.869998931884766,43.029998779296875,42.25971603393555,12503300
2021-01-07,44.040000915527344,46.709999084472656,43.11000061035156,45.2599983215332,44.44979476928711,15553600
2021-01-08,45.04999923706055,46.470001220703125,44.619998931884766,45.209999084472656,44.400691986083984,9895400
2021-01-11,45.72999954223633,47.84000015258789,45.58000183105469,47.70000076293945,46.84611892700195,11220900
2021-01-12,47.9900016784668,48.47999954223633,47.31999969482422,47.959999084472656,47.101463317871094,6661300
2021-01-13,49.029998779296875,49.54999923706055,47.720001220703125,48.939998626708984,48.06391906738281,10244400
2021-01-14,49.189998626708984,49.65999984741211,48.56999969482422,49.31999969482422,48.43711853027344,7422900
2021-01-15,48.70000076293945,49.27000045776367,48.43000030517578,48.91999816894531,48.04427719116211,7451900
2021-01-19,49.27000045776367,49.27000045776367,47.93000030517578,48.150001525878906,47.288063049316406,5860600
2021-01-20,47.959999084472656,48.16999816894531,47.060001373291016,48.09000015258789,47.2291374206543,5731800
2021-01-21,47.790000915527344,47.900001525878906,46.70000076293945,47.06999969482422,46.227394104003906,5624400
2021-01-22,46.83000183105469,47.459999084472656,46.13999938964844,47.45000076293945,46.6005973815918,4679500
2021-01-25,46.689998626708984,47.939998626708984,46.29999923706055,47.81999969482422,46.96397018432617,5428400
2021-01-26,47.7599983215332,49.290000915527344,47.54999923706055,49.189998626708984,48.309444427490234,5473600
2021-01-27,51.52000045776367,55.4900016784668,50.470001220703125,51.18000030517578,50.26382064819336,15941000
2021-01-28,50.54999923706055,51.95000076293945,50.439998626708984,50.68000030517578,49.77277374267578,6288900
2021-01-29,50.2400016784668,51.40999984741211,49.849998474121094,50.25,49.350467681884766,10489400
2021-02-01,49.810001373291016,50.33000183105469,48.79999923706055,48.83000183105469,47.955894470214844,6732200
2021-02-02,49.2400016784668,49.25,47.77000045776367,48.439998626708984,47.572872161865234,5516500
2021-02-03,48.310001373291016,49.2400016784668,48.02000045776367,48.900001525878906,48.02463912963867,5211200
2021-02-04,48.93000030517578,49.52000045776367,48.5099983215332,49.27000045776367,48.38801193237305,3476400
2021-02-05,49.650001525878906,50.0,49.2400016784668,49.810001373291016,48.91835021972656,4293300
2021-02-08,49.88999938964844,50.18000030517578,49.349998474121094,49.93000030517578,49.03620147705078,3732600
2021-02-09,49.83000183105469,50.54999923706055,49.54999923706055,50.0,49.10494613647461,5235800
2021-02-10,50.439998626708984,51.66999816894531,50.060001373291016,51.61000061035156,50.686126708984375,7106400
2021-02-11,51.72999954223633,51.79999923706055,49.619998931884766,50.119998931884766,49.22279739379883,5906300
2021-02-12,50.16999816894531,50.709999084472656,50.0,50.380001068115234,49.478145599365234,2840700
2021-02-16,50.400001525878906,50.72999954223633,48.91999816894531,49.13999938964844,48.260337829589844,6058700
2021-02-17,48.779998779296875,49.709999084472656,48.599998474121094,49.560001373291016,48.67282485961914,4917100
2021-02-18,48.880001068115234,49.439998626708984,48.4900016784668,48.91999816894531,48.502288818359375,4660600
2021-02-19,49.02000045776367,49.5,48.79999923706055,48.86000061035156,48.442806243896484,3569800
2021-02-22,48.75,49.16999816894531,48.400001525878906,48.86000061035156,48.442806243896484,4379700
2021-02-23,48.599998474121094,48.650001525878906,47.810001373291016,48.40999984741211,47.996646881103516,4805900
2021-02-24,48.279998779296875,49.2400016784668,47.97999954223633,49.16999816894531,48.75015640258789,4268400
2021-02-25,49.06999969482422,49.88999938964844,48.119998931884766,48.27000045776367,47.85784149169922,5307700
2021-02-26,48.56999969482422,48.59000015258789,47.54999923706055,47.93000030517578,47.52074432373047,9430100
2021-03-01,48.41999816894531,48.529998779296875,47.560001373291016,47.849998474121094,47.44142532348633,5485200
2021-03-02,47.65999984741211,47.939998626708984,47.15999984741211,47.439998626708984,47.03492736816406,4142800
2021-03-03,47.15999984741211,47.95000076293945,47.04999923706055,47.630001068115234,47.22330856323242,4568800
2021-03-04,47.599998474121094,48.09000015258789,46.310001373291016,46.86000061035156,46.45988082885742,5252600
2021-03-05,47.099998474121094,47.47999954223633,46.47999954223633,47.20000076293945,46.79697799682617,6182200
2021-03-08,47.06999969482422,48.63999938964844,46.959999084472656,48.47999954223633,48.06604766845703,5113400
2021-03-09,48.61000061035156,48.88999938964844,47.86000061035156,48.459999084472656,48.04621887207031,5635200
2021-03-10,48.97999954223633,50.7599983215332,48.63999938964844,50.52000045776367,50.08863067626953,6068400
2021-03-11,50.619998931884766,51.779998779296875,50.27000045776367,51.52000045776367,51.08009338378906,7324300
2021-03-12,51.4900016784668,53.439998626708984,51.349998474121094,53.209999084472656,52.75566101074219,7518700
2021-03-15,53.52000045776367,55.220001220703125,53.439998626708984,55.04999923706055,54.57994842529297,9191000
2021-03-16,55.0,56.119998931884766,54.52000045776367,54.709999084472656,54.24285125732422,7013100
2021-03-17,54.5,54.5,52.72999954223633,54.099998474121094,53.6380615234375,5762500
2021-03-18,53.63999938964844,53.939998626708984,52.540000915527344,52.70000076293945,52.25001525878906,4781100
2021-03-19,53.0099983215332,53.59000015258789,52.38999938964844,52.540000915527344,52.09138107299805,11364500
2021-03-22,52.58000183105469,53.13999938964844,52.0099983215332,53.11000061035156,52.656517028808594,3322700
2021-03-23,52.619998931884766,52.81999969482422,51.790000915527344,52.029998779296875,51.58573532104492,3521200
2021-03-24,52.65999984741211,53.33000183105469,51.75,51.779998779296875,51.33787155151367,6175400
2021-03-25,50.939998626708984,51.880001068115234,50.290000915527344,51.709999084472656,51.26846694946289,5835500
2021-03-26,51.900001525878906,52.810001373291016,51.15999984741211,52.029998779296875,51.58573532104492,5387500
2021-03-29,52.11000061035156,52.97999954223633,51.65999984741211,52.849998474121094,52.39873504638672,5145000
2021-03-30,52.54999923706055,53.27000045776367,52.2400016784668,52.97999954223633,52.527626037597656,7818600
2021-03-31,54.25,56.779998779296875,54.0099983215332,54.900001525878906,54.43123245239258,13471800
