Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,157.07000732421875,157.6699981689453,155.52000427246094,157.50999450683594,155.73590087890625,621000
2021-01-04,157.89999389648438,159.57000732421875,155.9600067138672,157.33999633789062,155.56781005859375,849100
2021-01-05,156.22999572753906,158.13999938964844,155.33999633789062,157.1699981689453,155.3997344970703,619500
2021-01-06,157.2100067138672,166.7899932861328,157.2100067138672,166.25,164.3774871826172,1584000
2021-01-07,165.9600067138672,168.8000030517578,164.60000610351562,167.6699981689453,165.78146362304688,993200
2021-01-08,168.30999755859375,171.07000732421875,168.10000610351562,170.05999755859375,168.14456176757812,864500
2021-01-11,167.9499969482422,173.85000610351562,167.35000610351562,171.02000427246094,169.09375,1186300
2021-01-12,170.83999633789062,177.9199981689453,170.6999969482422,176.6699981689453,174.68011474609375,1101000
2021-01-13,176.02000427246094,176.11000061035156,171.25,171.75999450683594,169.82540893554688,880800
2021-01-14,172.91000366210938,172.91000366210938,167.75,168.8300018310547,166.9284210205078,879800
2021-01-15,167.39999389648438,168.0,164.94000244140625,165.25,163.38873291015625,907100
2021-01-19,165.11000061035156,167.1199951171875,163.19000244140625,165.92999267578125,164.06106567382812,951300
2021-01-20,166.0399932861328,166.47999572753906,164.2100067138672,165.17999267578125,163.31951904296875,497300
2021-01-21,165.02000427246094,167.77999877929688,165.02000427246094,166.67999267578125,164.8026123046875,472100
2021-01-22,165.58999633789062,166.4499969482422,163.14999389648438,163.75999450683594,161.91551208496094,660100
2021-01-25,163.67999267578125,164.6699981689453,156.38999938964844,159.66000366210938,157.8616943359375,1847100
2021-01-26,160.00999450683594,160.11000061035156,156.55999755859375,157.6300048828125,155.85455322265625,824700
2021-01-27,152.64999389648438,154.4499969482422,143.14999389648438,147.92999267578125,146.26380920410156,3368300
2021-01-28,149.6199951171875,154.6699981689453,148.5,153.33999633789062,151.61288452148438,1634500
2021-01-29,153.0,154.5500030517578,148.27999877929688,149.13999938964844,147.46017456054688,1292800
2021-02-01,151.1300048828125,155.5,150.02999877929688,150.97000122070312,149.2695770263672,1671700
2021-02-02,151.8699951171875,156.5800018310547,151.0800018310547,154.0800018310547,152.34454345703125,1569200
2021-02-03,155.11000061035156,156.3300018310547,152.13999938964844,155.27999877929688,153.53103637695312,1226900
2021-02-04,156.52999877929688,159.5399932861328,155.50999450683594,158.47999572753906,156.69497680664062,852700
2021-02-05,159.97999572753906,160.25,156.5,157.27999877929688,155.50848388671875,877900
