Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,217.6699981689453,219.33999633789062,217.27000427246094,219.0500030517578,216.88279724121094,696300
2021-01-04,220.0,220.27000427246094,212.77999877929688,216.74000549316406,214.5956573486328,1202600
2021-01-05,216.3300018310547,217.8000030517578,215.6300048828125,216.88999938964844,214.74415588378906,1530200
2021-01-06,219.22999572753906,226.32000732421875,219.0,223.72000122070312,221.506591796875,1861700
2021-01-07,233.0,240.75999450683594,227.30999755859375,228.8699951171875,226.6056365966797,2537100
2021-01-08,230.13999938964844,232.47000122070312,225.25999450683594,230.2100067138672,227.93238830566406,1595400
2021-01-11,228.63999938964844,230.97000122070312,225.25,226.8800048828125,224.63534545898438,1099700
2021-01-12,227.0,231.0,226.00999450683594,228.08999633789062,225.83334350585938,1679100
2021-01-13,227.0,228.6300048828125,224.14999389648438,224.57000732421875,222.3481903076172,1542000
2021-01-14,224.5,226.5399932861328,222.64999389648438,223.89999389648438,221.68479919433594,1109900
2021-01-15,222.99000549316406,222.99000549316406,219.6300048828125,219.99000549316406,217.81349182128906,1068900
2021-01-19,221.25999450683594,224.47000122070312,219.1699981689453,222.91000366210938,220.70462036132812,1204800
2021-01-20,224.0,228.5800018310547,223.89999389648438,227.50999450683594,225.2590789794922,1124600
2021-01-21,226.97999572753906,228.89999389648438,225.83999633789062,228.69000244140625,226.42742919921875,944000
2021-01-22,226.35000610351562,228.67999267578125,225.75,226.91000366210938,224.6650390625,757300
2021-01-25,225.52999877929688,227.0,220.10000610351562,222.1699981689453,219.971923828125,1568100
2021-01-26,222.85000610351562,223.25,219.4600067138672,219.85000610351562,217.6748809814453,986200
2021-01-27,216.44000244140625,217.8699951171875,211.89999389648438,213.32000732421875,211.20948791503906,1815500
2021-01-28,213.8300018310547,218.4600067138672,210.75999450683594,216.85000610351562,214.70455932617188,1398200
2021-01-29,215.8300018310547,216.52999877929688,210.7899932861328,210.92999267578125,208.84312438964844,1143600
2021-02-01,213.16000366210938,216.35000610351562,211.22999572753906,215.05999755859375,212.93228149414062,1260400
2021-02-02,217.97000122070312,219.77999877929688,216.13999938964844,217.72999572753906,215.5758514404297,1203200
2021-02-03,218.85000610351562,220.2899932861328,215.22999572753906,216.3000030517578,214.16000366210938,1347400
2021-02-04,217.00999450683594,223.6300048828125,216.13999938964844,223.50999450683594,221.2986602783203,1449300
2021-02-05,225.10000610351562,228.07000732421875,224.5399932861328,227.92999267578125,225.67494201660156,1002400
2021-02-08,226.5500030517578,228.66000366210938,223.69000244140625,228.6300048828125,227.11534118652344,814200
2021-02-09,234.0,235.5800018310547,231.7899932861328,233.8000030517578,232.25108337402344,1396800
2021-02-10,238.02000427246094,241.49000549316406,236.2100067138672,240.33999633789062,238.7477569580078,2061100
2021-02-11,240.22000122070312,241.4199981689453,233.11000061035156,236.38999938964844,234.82391357421875,1570100
2021-02-12,236.50999450683594,242.1199951171875,235.4600067138672,241.27000427246094,239.67160034179688,1301300
2021-02-16,242.1999969482422,242.6199951171875,230.19000244140625,232.0,230.46299743652344,1982400
2021-02-17,230.94000244140625,230.94000244140625,225.5500030517578,228.4600067138672,226.9464569091797,1163000
2021-02-18,226.50999450683594,229.57000732421875,225.08999633789062,226.17999267578125,224.68154907226562,968200
2021-02-19,225.91000366210938,228.1699981689453,223.0,223.2100067138672,221.7312469482422,1175100
2021-02-22,221.3300018310547,224.86000061035156,221.32000732421875,222.49000549316406,221.01600646972656,749900
2021-02-23,222.75999450683594,224.4600067138672,220.1999969482422,222.3800048828125,220.90673828125,728700
2021-02-24,221.47000122070312,224.49000549316406,220.27999877929688,223.92999267578125,222.4464569091797,647000
2021-02-25,222.74000549316406,224.25,217.38999938964844,217.92999267578125,216.4862060546875,908900
2021-02-26,218.63999938964844,219.5399932861328,214.05999755859375,214.13999938964844,212.72132873535156,1365600
2021-03-01,217.0399932861328,219.97000122070312,216.75999450683594,217.75,216.30740356445312,892400
2021-03-02,217.69000244140625,219.60000610351562,217.64999389648438,218.14999389648438,216.7047576904297,967900
2021-03-03,217.3699951171875,219.02999877929688,216.02999877929688,216.05999755859375,214.62860107421875,704500
2021-03-04,215.4600067138672,217.2899932861328,208.58999633789062,211.14999389648438,209.75112915039062,1285600
2021-03-05,212.94000244140625,217.74000549316406,208.72000122070312,217.00999450683594,215.5723114013672,942200
2021-03-08,218.97000122070312,222.91000366210938,217.67999267578125,220.6300048828125,219.1683349609375,1041700
2021-03-09,222.3699951171875,229.4499969482422,221.77999877929688,227.10000610351562,225.59547424316406,1553200
2021-03-10,227.89999389648438,229.92999267578125,225.72000122070312,227.05999755859375,225.55572509765625,1007600
2021-03-11,227.07000732421875,229.77000427246094,226.27999877929688,228.61000061035156,227.095458984375,845800
2021-03-12,229.94000244140625,231.6999969482422,228.35000610351562,229.38999938964844,227.87030029296875,697800
2021-03-15,229.91000366210938,231.2899932861328,228.14999389648438,229.86000061035156,228.33718872070312,581000
2021-03-16,230.3800048828125,232.91000366210938,230.0500030517578,230.6300048828125,229.10208129882812,661400
2021-03-17,232.49000549316406,234.82000732421875,230.25,233.00999450683594,231.46630859375,807800
2021-03-18,232.91000366210938,236.67999267578125,230.99000549316406,231.07000732421875,229.53916931152344,1026700
2021-03-19,232.3300018310547,236.5399932861328,231.27999877929688,234.6999969482422,233.14511108398438,1434400
2021-03-22,233.49000549316406,234.25,230.27999877929688,230.72000122070312,229.1914825439453,729000
2021-03-23,229.5800018310547,230.9499969482422,227.8000030517578,229.0800018310547,227.56234741210938,855000
2021-03-24,228.33999633789062,230.8000030517578,228.11000061035156,229.67999267578125,228.1583709716797,773400
2021-03-25,229.39999389648438,231.85000610351562,225.69000244140625,231.16000366210938,229.6285858154297,644600
2021-03-26,232.7899932861328,235.41000366210938,229.74000549316406,235.30999755859375,233.75106811523438,840200
2021-03-29,233.67999267578125,236.94000244140625,232.69000244140625,235.97999572753906,234.4166259765625,762600
2021-03-30,236.11000061035156,236.44000244140625,232.3000030517578,233.9499969482422,232.4000701904297,785400
2021-03-31,231.9499969482422,232.99000549316406,227.75999450683594,228.0,226.489501953125,1265700
