Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,286.05999755859375,290.44000244140625,284.54998779296875,290.239990234375,288.55438232421875,709400
2021-01-04,293.5,294.3999938964844,288.8800048828125,292.0,290.3041687011719,1356800
2021-01-05,291.1700134277344,294.70001220703125,282.9700012207031,284.3800048828125,282.72845458984375,832900
2021-01-06,282.42999267578125,285.0400085449219,277.4800109863281,281.3500061035156,279.716064453125,1035800
2021-01-07,283.1499938964844,287.69000244140625,280.8399963378906,281.3800048828125,279.745849609375,749900
2021-01-08,283.010009765625,284.30999755859375,276.9599914550781,280.2099914550781,278.5826416015625,650200
2021-01-11,278.6499938964844,278.75,274.6199951171875,276.3500061035156,274.74505615234375,621700
2021-01-12,277.3599853515625,278.95001220703125,272.6199951171875,274.05999755859375,272.4683532714844,581000
2021-01-13,274.5199890136719,275.80999755859375,270.30999755859375,274.25,272.6572570800781,956000
2021-01-14,274.8500061035156,276.7099914550781,271.0199890136719,272.1600036621094,270.57940673828125,1270200
2021-01-15,271.1099853515625,271.94000244140625,266.5299987792969,266.6499938964844,265.1014099121094,888600
2021-01-19,267.5199890136719,270.32000732421875,264.0400085449219,269.2900085449219,267.7261047363281,1357200
2021-01-20,272.69000244140625,277.8599853515625,272.3599853515625,275.5299987792969,273.9298400878906,885100
2021-01-21,274.8500061035156,277.44000244140625,270.739990234375,270.7699890136719,269.1974792480469,838800
2021-01-22,271.0899963378906,272.2699890136719,266.6700134277344,266.70001220703125,265.151123046875,729700
2021-01-25,267.0199890136719,270.5199890136719,265.4700012207031,266.54998779296875,265.0019836425781,760400
2021-01-26,266.760009765625,270.3699951171875,265.32000732421875,268.6700134277344,267.10968017578125,553200
2021-01-27,266.25,269.3299865722656,261.3800048828125,263.0400085449219,261.51239013671875,1008900
2021-01-28,263.3699951171875,274.2900085449219,262.8800048828125,270.07000732421875,268.5015563964844,784100
2021-01-29,267.8900146484375,270.42999267578125,263.6099853515625,266.260009765625,264.71368408203125,753100
2021-02-01,270.19000244140625,273.0199890136719,267.92999267578125,270.75,269.1775817871094,569600
2021-02-02,272.8299865722656,281.3699951171875,272.0,278.25,276.634033203125,733800
2021-02-03,276.67999267578125,278.239990234375,273.32000732421875,273.8800048828125,272.2894287109375,494500
2021-02-04,273.95001220703125,277.0,272.6199951171875,276.8500061035156,275.2421569824219,662800
2021-02-05,278.2300109863281,279.239990234375,276.3599853515625,276.9700012207031,275.3614807128906,480000
2021-02-08,278.510009765625,280.32000732421875,276.17999267578125,278.3900146484375,276.77325439453125,729300
2021-02-09,279.1000061035156,284.6600036621094,278.510009765625,282.32000732421875,280.6803894042969,677900
2021-02-10,283.8999938964844,283.8999938964844,275.8500061035156,276.8699951171875,275.2620544433594,849400
2021-02-11,278.9599914550781,279.57000732421875,275.2099914550781,278.6600036621094,277.0416564941406,567300
2021-02-12,275.0,284.989990234375,275.0,278.6700134277344,277.0516052246094,910700
2021-02-16,280.0799865722656,282.3900146484375,272.8699951171875,280.3500061035156,278.7218322753906,1035500
2021-02-17,278.1199951171875,281.0,277.75,280.54998779296875,278.920654296875,656000
2021-02-18,278.6000061035156,281.8399963378906,275.9100036621094,278.7799987792969,277.1609191894531,698900
2021-02-19,279.4100036621094,281.82000732421875,278.44000244140625,280.4200134277344,278.79144287109375,934500
2021-02-22,278.17999267578125,279.1099853515625,274.55999755859375,277.0299987792969,275.4211120605469,799000
2021-02-23,276.1300048828125,277.75,273.4100036621094,276.0400085449219,274.4368896484375,992900
2021-02-24,274.7099914550781,279.3900146484375,272.6000061035156,278.54998779296875,277.5556945800781,804800
2021-02-25,278.54998779296875,282.7200012207031,276.8399963378906,277.2900085449219,276.3002014160156,750400
2021-02-26,278.4599914550781,279.9599914550781,273.2099914550781,274.8900146484375,273.9087829589844,1017300
2021-03-01,277.3299865722656,284.20001220703125,277.05999755859375,282.4700012207031,281.4617004394531,715800
2021-03-02,280.8500061035156,283.4700012207031,278.80999755859375,281.1300048828125,280.1264953613281,702800
2021-03-03,280.6199951171875,281.79998779296875,277.8699951171875,278.0,277.0076599121094,861100
2021-03-04,277.5,285.17999267578125,275.989990234375,278.010009765625,277.01763916015625,1003200
2021-03-05,280.1400146484375,288.3999938964844,278.05999755859375,287.44000244140625,286.4139709472656,1012500
